optim,n_functions,time,n_relations,size_max
False,14,1.6816730499267578,100,10
True,15,1.7328896522521973,100,10
False,15,1.9226844310760498,100,10
True,16,2.334765911102295,100,10
False,16,2.4989442825317383,100,10
True,17,2.5998919010162354,100,10
True,1,0.011844396591186523,100,10
False,1,0.012774944305419922,100,10
True,2,0.03970479965209961,100,10
False,2,0.04290032386779785,100,10
True,3,0.11017346382141113,100,10
False,3,0.12063193321228027,100,10
True,4,0.14265751838684082,100,10
False,4,0.15230798721313477,100,10
True,5,0.22476506233215332,100,10
False,5,0.24473261833190918,100,10
True,6,0.4978368282318115,100,10
False,6,0.5399210453033447,100,10
True,7,0.8042933940887451,100,10
False,7,0.8629884719848633,100,10
True,8,0.9740900993347168,100,10
False,8,1.0097620487213135,100,10
True,9,0.99674391746521,100,10
False,9,1.0616793632507324,100,10
True,10,1.7266695499420166,100,10
False,10,1.8477485179901123,100,10
True,11,1.8241915702819824,100,10
False,11,1.8991971015930176,100,10
True,12,2.396294355392456,100,10
False,12,2.455746650695801,100,10
True,13,2.5951170921325684,100,10
False,13,2.7104878425598145,100,10
True,14,3.2323951721191406,100,10
False,14,3.425898313522339,100,10
True,15,3.8520820140838623,100,10
False,15,4.03350830078125,100,10
True,16,6.275607109069824,100,10
False,16,7.634508371353149,100,10
True,17,8.360237836837769,100,10
False,17,10.329896450042725,100,10
True,18,10.260811567306519,100,10
False,18,12.528141975402832,100,10
True,19,10.666918516159058,100,10
False,19,12.94777250289917,100,10
True,20,12.747422695159912,100,10
False,20,15.216196537017822,100,10
True,21,13.682111263275146,100,10
False,21,16.5591082572937,100,10
True,22,16.31544589996338,100,10
False,22,19.759103298187256,100,10
True,23,19.915403366088867,100,10
False,23,24.41632628440857,100,10
True,24,22.814483642578125,100,10
False,24,27.67073941230774,100,10
True,25,26.962909936904907,100,10
False,25,32.64967322349548,100,10
True,26,28.01095747947693,100,10
False,26,34.144240856170654,100,10
True,27,31.170994520187378,100,10
False,27,38.620121002197266,100,10
True,28,34.39829969406128,100,10
False,28,42.58626890182495,100,10
True,29,35.2775776386261,100,10
False,29,43.79071307182312,100,10
True,30,38.87318682670593,100,10
False,30,47.62154293060303,100,10
True,31,39.21725630760193,100,10
False,31,48.774850606918335,100,10
True,32,43.22616004943848,100,10
False,32,53.47825026512146,100,10
True,33,44.57948184013367,100,10
False,33,54.998708963394165,100,10
True,34,47.70909309387207,100,10
False,34,58.827956438064575,100,10
True,35,52.21703028678894,100,10
False,35,64.17824292182922,100,10
True,36,54.42129063606262,100,10
False,36,66.5997703075409,100,10
True,37,56.53821611404419,100,10
False,37,68.93789887428284,100,10
True,38,58.23676347732544,100,10
False,38,71.81807279586792,100,10
True,39,59.79851150512695,100,10
False,39,75.54324102401733,100,10
True,40,62.81950831413269,100,10
False,40,77.83870100975037,100,10
True,41,68.69780611991882,100,10
False,41,84.08020353317261,100,10
True,42,68.14564228057861,100,10
False,42,82.89794445037842,100,10
True,43,69.20048952102661,100,10
False,43,88.22504544258118,100,10
True,44,75.21482348442078,100,10
False,44,91.8174262046814,100,10
True,45,76.762202501297,100,10
False,45,95.38336181640625,100,10
True,46,86.44611024856567,100,10
False,46,106.9664306640625,100,10
True,47,97.88468790054321,100,10
False,47,116.21698307991028,100,10
True,48,101.24739599227905,100,10
False,48,118.73567366600037,100,10
True,49,97.15095663070679,100,10
False,49,116.56228351593018,100,10
True,50,106.17205142974854,100,10
False,50,128.31039714813232,100,10
True,51,109.0666913986206,100,10
False,51,131.6163523197174,100,10
True,52,113.07994866371155,100,10
False,52,135.37436199188232,100,10
True,53,117.29967474937439,100,10
